id;cswidth;csheight
9;3.15;1.38
16;4.51;5.23
26;0.39;0.22
28;7.12;3.7
32;0.94;0.63
35;1.08;1.79
44;2.74;0.72
45;1.52;5.19
48;1.23;1.12
52;1.16;2.11
57;1.72;1.14
60;2.12;1.29
65;0.34;0.71
75;11.4;4.44
79;0.33;0.69
83;1.39;1.39
84;2.55;3.43
99;1.24;5.44
110;1.93;1.58
115;2.9;2.9
122;1.0;1.0
123;1.16;1.69
133;3.35;3.35
135;0.74;5.08
143;0.61;1.18
146;12.62;4.99
153;3.2;1.87
156;1.68;4.68
170;0.93;3.86
178;8.9;2.79
180;0.26;1.2
183;4.75;2.12
187;0.41;2.65
195;1.43;0.98
202;1.75;1.5
203;4.15;5.61
213;0.45;2.38
218;0.14;2.71
222;0.81;1.42
233;4.64;4.64
255;1.92;2.7
260;0.35;0.82
268;3.33;2.06
281;1.84;1.84
282;2.2;2.2
288;2.48;0.83
291;5.9;3.88
301;0.11;0.57
305;0.9;10.52
310;0.13;1.7
321;4.41;11.89
333;0.38;0.4
340;0.21;1.6
342;2.22;2.22
346;0.13;1.8
390;0.37;0.46
394;3.57;6.34
407;10.17;8.13
431;1.41;1.24
436;1.8;5.22
439;0.46;2.67
441;0.39;0.76
446;5.75;6.79
473;1.68;0.61
492;3.4;1.09
500;0.45;1.25
501;0.29;0.5
502;0.76;1.27
508;3.63;3.63
515;2.49;2.7
517;0.29;2.21
530;3.89;3.55
546;6.28;6.28
549;1.79;1.79
558;1.09;0.63
560;4.3;12.76
564;0.65;0.84
582;3.32;2.37
610;2.15;0.9
618;0.73;4.09
621;3.01;0.33
622;0.13;2.91
635;1.88;0.84
643;1.69;1.69
644;2.39;2.39
647;7.3;6.49
685;1.39;0.08
697;2.31;2.6
735;2.8;3.4
740;4.97;4.97
744;0.15;0.66
750;4.52;1.31
751;1.62;1.62
765;0.56;0.56
766;3.24;3.24
771;3.15;1.49
783;1.54;1.54
787;1.39;1.61
791;1.81;0.99
793;2.14;1.32
801;1.68;5.9
812;1.37;1.37
815;5.35;5.35
822;3.11;2.99
826;2.43;3.75
827;2.62;7.53
829;2.21;2.21
834;1.79;0.59
840;1.4;1.4
843;1.32;1.32
857;3.17;3.17
861;0.82;0.82
865;4.18;6.12
872;0.24;0.67
874;0.51;1.67
880;3.32;4.07
891;0.11;2.24
897;0.86;2.6
898;2.63;2.63
906;0.42;1.1
911;1.25;3.61
912;5.66;0.97
913;0.57;4.57
919;2.21;4.85
925;1.22;1.57
926;2.81;2.81
936;3.53;0.77
940;17.66;1.75
943;9.31;2.14
950;1.18;1.33
953;0.37;1.92
957;4.01;1.53
970;3.2;3.2
977;4.47;1.72
991;2.21;1.4
999;17.58;3.46
1015;9.18;10.75
1016;2.04;2.04
1027;2.72;2.72
1034;5.05;2.6
1039;13.64;2.35
1051;1.26;0.76
1052;2.56;0.48
1053;0.51;0.24
1057;3.87;2.14
1062;7.16;4.54
1064;3.44;2.8
1073;1.17;1.51
1074;1.13;2.56
1080;1.41;0.97
1082;4.35;1.05
1085;1.67;15.43
1095;0.4;0.4
1124;1.81;1.1
1126;1.05;1.05
1130;0.18;1.11
1134;0.1;1.38
1158;2.58;3.1
1159;1.79;12.36
1161;2.81;1.09
1164;1.72;2.73
1173;0.25;2.17
1175;1.63;2.92
1180;8.57;7.9
1198;6.23;2.02
1199;3.82;3.51
1202;1.78;2.17
1214;1.7;0.18
1224;0.76;6.56
1232;0.86;0.86
1242;2.4;4.08
1246;0.15;1.68
1250;1.63;1.63
1267;3.88;1.84
1275;0.54;0.54
1276;3.26;3.01
1279;2.21;3.52
1283;0.81;2.56
1287;0.16;0.86
1312;3.19;3.19
1319;0.08;1.71
1329;1.77;2.28
1331;0.55;1.35
1332;4.83;4.79
1335;0.58;0.37
1360;2.95;2.95
1363;1.48;1.14
1367;4.68;4.68
1383;1.87;1.91
1384;0.09;0.99
1385;0.2;0.73
1410;3.34;3.34
1417;0.49;0.91
1440;5.29;5.99
1444;1.19;1.76
1445;2.6;1.13
1447;3.54;2.99
1448;3.09;2.72
1449;3.45;3.41
1452;14.25;5.36
1454;1.82;1.49
1455;0.28;0.58
1465;1.24;2.41
1473;3.02;1.78
1488;4.17;4.39
1489;1.77;1.77
1509;0.9;0.32
1511;0.3;2.03
1513;1.08;1.08
1518;2.06;1.72
1520;0.41;0.67
1524;2.62;1.18
1527;8.16;3.55
1537;0.69;0.75
1543;2.96;4.22
1554;0.15;2.19
1558;3.56;3.17
1594;1.87;3.75
1598;3.01;3.01
1618;4.38;6.22
1629;0.75;0.42
1641;1.55;1.55
1646;0.15;0.91
1656;1.7;1.7
1664;8.94;1.56
1667;1.54;1.54
1672;1.86;1.32
1677;0.56;0.74
1678;18.42;2.3
1696;1.88;0.92
1697;0.65;1.11
1698;0.92;0.92
1714;0.48;1.04
1721;10.69;1.79
1725;4.94;1.68
1744;14.31;8.62
1751;4.48;0.8
1757;0.44;2.98
1766;1.14;1.31
1768;1.01;0.85
1769;1.47;1.81
1770;2.72;3.03
1777;2.32;3.12
1783;0.32;2.33
1785;4.36;4.53
1790;0.63;1.14
1805;1.04;1.11
1806;11.35;3.22
1807;0.79;0.79
1812;0.35;1.62
1822;0.23;0.46
1825;2.7;1.06
1828;0.11;1.3
1829;0.18;1.12
1831;1.68;2.07
1832;1.83;1.01
1839;1.65;1.34
1840;1.41;1.41
1844;2.89;2.89
1847;0.99;0.99
1849;2.05;2.05
1854;4.53;4.79
1871;6.39;4.93
1875;0.35;1.4
1876;0.26;2.13
1878;10.38;9.6
1892;0.82;1.21
1896;0.45;1.14
1899;2.34;2.34
1907;3.9;2.7
1911;0.79;2.61
1913;7.45;3.38
1921;2.28;2.13
1938;0.71;2.53
1945;4.67;3.64
1951;4.3;0.8
1958;1.07;1.07
1961;0.75;1.2
1996;1.23;1.39
2016;0.21;0.43
2024;0.6;0.82
2030;2.03;1.12
2035;3.9;1.34
2039;1.61;3.87
2044;0.22;0.63
2048;5.03;2.69
2052;8.34;4.91
2056;7.45;9.0
2061;1.21;4.9
2062;0.26;3.54
2070;5.0;5.67
2078;2.24;1.54
2102;0.56;1.11
2107;0.51;0.64
2116;1.27;4.39
2118;4.36;4.59
