id;idsql
2130;1
4753;2
4753;102
327;3
5148;4
3187;5
3338;6
7264;7
2309;8
1637;9
1544;10
1429;11
938;12
7194;13
7139;14
3813;15
195;16
2044;17
749;18
2026;19
6924;20
2958;21
2580;22
4610;23
5733;24
5733;11893
2057;25
7174;26
5322;27
1198;28
2776;29
4772;30
6405;31
668;32
668;33
668;129
2554;34
1091;35
4653;36
4455;37
2909;38
6631;39
817;40
817;11869
182;41
2087;42
2827;43
3106;44
5659;45
2062;46
2916;47
3033;48
5915;49
3511;50
4942;51
6148;52
816;53
5571;54
5571;205
279;55
4107;56
5480;57
7280;58
4813;59
4647;60
4603;61
1338;62
3377;63
4848;64
4489;65
7157;66
3285;67
3285;219
2834;68
2834;11587
2834;13509
2410;69
2410;124
7218;70
396;71
999;72
830;73
6754;74
5809;75
4746;76
4336;77
767;78
5303;79
4554;80
1756;81
3939;82
3939;142
3939;661
3939;984
3939;10296
32;83
3178;84
1191;85
6914;86
5628;87
683;88
507;89
2483;90
5420;91
4309;92
6087;93
228;94
4460;95
4533;96
4710;97
4954;98
5417;99
6483;100
3648;101
6945;103
6945;284
7117;104
202;105
202;1043
202;1265
202;1290
6894;106
1801;107
2544;108
1993;109
1993;1035
6452;110
6840;111
1167;112
6290;113
3103;114
1974;115
1974;283
5149;116
5394;117
336;118
2363;119
2249;120
1157;121
3794;122
311;123
4202;125
4202;130
5600;126
1711;127
5226;128
7085;131
3232;132
1575;133
6241;134
4774;135
4116;136
1878;137
3228;138
4797;139
17;140
5943;141
5943;168
5943;203
5563;143
2887;144
2638;145
334;146
6128;147
1164;148
6364;149
1494;150
5292;151
5070;152
5070;932
707;153
6577;154
3072;155
2459;156
5683;157
3907;158
4052;159
1601;160
862;161
6130;162
4182;163
5532;164
2726;165
1742;166
6466;167
6008;175
6683;176
5898;177
6295;178
4513;179
1073;180
4218;181
800;182
3193;183
4077;184
6745;185
6745;433
6745;503
6745;561
7067;186
5320;187
6212;188
952;189
6693;190
6693;507
6693;530
6693;531
6693;4158
3617;191
3617;279
2154;192
4688;193
4462;194
5804;195
679;196
5807;197
605;198
5172;199
4254;200
849;201
849;329
5592;202
2090;204
996;206
3555;207
1960;208
3247;209
458;210
7099;211
5139;212
5139;13446
1346;213
5719;214
6930;215
3008;216
1961;217
1438;218
5949;220
2877;221
4927;222
5631;223
670;224
6548;225
2681;226
1334;227
949;228
6416;229
6640;230
5779;231
4935;232
6714;233
2905;234
5473;235
2120;236
4979;237
